name,IVIS component 1,IVIS component 2,IVIS component 3,IVIS component 4,Class
grieta289.jpg,3.1873653,6.8944836,-3.7983215,3.4058602,G-Longitudinal
grieta295.jpg,2.6938581,6.0288157,-4.855761,6.3098693,G-Longitudinal
grieta296.jpg,0.92379117,5.1768327,-6.4593987,6.6466413,G-Longitudinal
grieta297.jpg,0.056764096,4.1569357,-6.8722954,5.815091,G-Longitudinal
grieta298.jpg,-1.2790998,3.6369584,-6.6228843,5.1592994,G-Longitudinal
grieta300.jpg,-1.8984693,0.34317467,-7.6536756,1.9560423,G-Longitudinal
grieta301.jpg,-2.073445,-1.0664344,-6.9807615,0.34347633,G-Longitudinal
grieta302.jpg,-2.434933,-1.0060109,-5.2307,-0.42701828,G-Longitudinal
grieta303.jpg,-3.2397513,0.018487934,-5.2272053,-2.8765118,G-Longitudinal
grieta304.jpg,-3.2048936,0.4165375,-4.3368416,-3.0224838,G-Longitudinal
grieta305.jpg,1.5232022,7.9865246,-1.1381558,-0.31635946,G-Longitudinal
grieta306.jpg,-1.2893592,2.0094316,1.1278703,-1.3684272,G-Longitudinal
grieta307.jpg,-1.235897,2.7029617,2.2267792,-1.4648741,G-Longitudinal
grieta308.jpg,-1.8864108,4.0727787,3.7766845,-0.45494094,G-Longitudinal
grieta309.jpg,-1.1870071,1.6569228,2.105985,-0.6342604,G-Longitudinal
grieta310.jpg,-0.10855022,4.9020863,0.07883817,2.726266,G-Longitudinal
grieta311.jpg,0.17159097,5.1828666,1.5813329,3.009889,G-Longitudinal
grieta312.jpg,-0.33455423,5.22487,0.2720751,2.8679037,G-Longitudinal
grieta313.jpg,0.18292177,5.82864,0.7139122,3.0727985,G-Longitudinal
grieta315.jpg,-0.63535917,6.1391716,2.3970444,1.2302169,G-Longitudinal
grieta316.jpg,1.4022646,5.0498896,1.7300726,1.9630514,G-Longitudinal
grieta317.jpg,1.2413839,8.563883,-1.4126759,0.7944483,G-Longitudinal
grieta319.jpg,2.570797,4.603242,-2.6200244,3.2094252,G-Longitudinal
grieta320.jpg,3.2195792,4.304039,-3.15657,1.7392299,G-Longitudinal
grieta321.jpg,3.2927387,5.725319,-4.205261,3.08487,G-Longitudinal
grieta322.jpg,2.5698762,8.630773,-2.3627813,-1.6267728,G-Longitudinal
grieta323.jpg,2.6324184,6.44082,-3.8211923,5.1120405,G-Longitudinal
grieta324.jpg,2.3608718,5.541968,-4.9761376,4.1079845,G-Longitudinal
grieta325.jpg,2.4111104,5.0908446,-4.949768,4.86627,G-Longitudinal
grieta326.jpg,3.1333246,4.7765856,-5.0527267,5.2448473,G-Longitudinal
grieta327.jpg,1.4349698,4.413816,-4.8092995,6.691267,G-Longitudinal
grieta328.jpg,0.64863,5.039752,-4.5038514,8.049614,G-Longitudinal
grieta329.jpg,-1.7964289,1.9704951,-6.2475343,4.3374805,G-Longitudinal
grieta330.jpg,-2.1831918,0.33815396,-7.304793,1.6406611,G-Longitudinal
grieta331.jpg,-2.3414311,-1.0920001,-6.426804,-0.062065855,G-Longitudinal
grieta332.jpg,-2.2866478,-1.1905205,-4.9274836,-0.3511048,G-Longitudinal
grieta333.jpg,-3.2956176,0.21088664,-4.849813,-2.430597,G-Longitudinal
grieta334.jpg,-3.278085,0.71258116,-4.237849,-3.0902548,G-Longitudinal
grieta335.jpg,-0.6469148,5.6552486,-5.430538,-3.469381,G-Longitudinal
grieta336.jpg,-2.6449513,2.910947,1.0432447,-2.7155313,G-Longitudinal
grieta337.jpg,-1.5519956,2.498598,2.1220481,-1.4280413,G-Longitudinal
grieta338.jpg,-2.226826,4.1443405,3.871386,-0.6128638,G-Longitudinal
grieta339.jpg,-1.5090264,2.0527236,2.5195446,-0.8088958,G-Longitudinal
grieta340.jpg,-2.4329817,3.8850496,1.7758886,-0.5986468,G-Longitudinal
grieta341.jpg,-0.03253615,5.5455823,1.3537883,3.119563,G-Longitudinal
grieta342.jpg,-0.90165496,5.1934686,0.2088994,2.7295616,G-Longitudinal
grieta343.jpg,-0.5772396,6.4853067,0.9850038,2.7129602,G-Longitudinal
grieta352.jpg,2.6467972,7.014899,-4.0062976,4.43548,G-Longitudinal
grieta353.jpg,2.3537061,7.1520514,-4.184731,4.876593,G-Longitudinal
grieta355.jpg,2.2545161,5.384485,-5.260463,4.5594087,G-Longitudinal
grieta356.jpg,2.5334878,4.8456283,-5.4014482,5.808368,G-Longitudinal
grieta357.jpg,1.529486,4.4463696,-5.7753506,6.1810746,G-Longitudinal
grieta358.jpg,-0.09595426,5.1623735,-5.2298517,8.020122,G-Longitudinal
grieta359.jpg,-3.7608693,11.496128,-0.99665064,3.7472844,G-Longitudinal
grieta360.jpg,-1.8259399,3.4222596,-6.6681614,4.864077,G-Longitudinal
grieta361.jpg,2.492553,4.8078985,-4.819486,6.5889,G-Longitudinal
grieta362.jpg,1.6103688,4.7324195,-5.7418294,6.9762936,G-Longitudinal
grieta363.jpg,0.43241394,4.8193064,-6.271388,7.1198163,G-Longitudinal
grieta364.jpg,-3.3398633,11.163574,-0.7086932,1.6964431,G-Longitudinal
grieta365.jpg,-1.3218478,2.4421732,-7.1895266,4.698826,G-Longitudinal
grieta366.jpg,-1.7550977,0.98236537,-7.3053055,3.339434,G-Longitudinal
grieta367.jpg,-1.9229587,-0.21461636,-7.2105427,1.4089837,G-Longitudinal
grieta368.jpg,-2.2325718,-1.6112381,-6.1272483,-0.39297292,G-Longitudinal
grieta369.jpg,-2.7194552,-0.94715774,-5.533556,-1.4448527,G-Longitudinal
grieta370.jpg,-3.2239876,0.3479603,-4.608893,-3.0680618,G-Longitudinal
grieta371.jpg,-3.3028462,1.8613912,-2.5154703,-4.346748,G-Longitudinal
grieta372.jpg,-3.0321863,3.0204773,-0.19410175,-4.011151,G-Longitudinal
grieta373.jpg,-1.9790336,3.604617,2.536637,-2.199939,G-Longitudinal
grieta374.jpg,-1.7038274,2.7554417,3.1705434,-1.4530166,G-Longitudinal
grieta375.jpg,-1.882408,3.240315,3.483461,-1.4154072,G-Longitudinal
grieta376.jpg,-1.5113262,2.431669,3.000657,-0.8023405,G-Longitudinal
grieta377.jpg,-0.7437529,4.9325333,1.5097494,1.3683747,G-Longitudinal
grieta378.jpg,-0.21075974,6.14741,1.4203517,3.1010444,G-Longitudinal
grieta379.jpg,-0.39853567,6.44223,0.6125623,2.5243762,G-Longitudinal
grieta380.jpg,-0.50071275,7.388173,1.2677116,1.6417251,G-Longitudinal
grieta381.jpg,-0.33984196,6.486857,2.3527231,1.6033994,G-Longitudinal
grieta389.jpg,2.8589165,6.853994,-4.1598325,4.438378,G-Longitudinal
grieta393.jpg,1.9076362,6.1351347,-5.901965,4.660113,G-Longitudinal
grieta394.jpg,1.0400361,6.151895,-6.4964566,4.570256,G-Longitudinal
grieta396.jpg,-0.36794794,2.957552,-7.737511,2.7842498,G-Longitudinal
grieta397.jpg,-0.8292675,2.1091087,-8.045442,1.8371599,G-Longitudinal
grieta398.jpg,-1.1877738,0.38131067,-8.078301,0.24977875,G-Longitudinal
grieta399.jpg,-1.3631414,1.752679,-7.5841627,-1.2730701,G-Longitudinal
grieta400.jpg,-2.0409539,1.5888646,-6.6963906,-2.6203063,G-Longitudinal
grieta401.jpg,-0.03160669,5.5439134,-0.111620784,0.97943014,Healthy-pavement
grieta404.jpg,0.71234876,6.5073304,-2.2129478,2.4124658,Healthy-pavement
grieta405.jpg,-1.0856452,6.33804,-2.7571764,1.9487284,Healthy-pavement
grieta406.jpg,0.16095185,5.354056,-3.0174391,0.40790054,Healthy-pavement
grieta407.jpg,1.8125232,5.2110376,-3.22973,3.4085295,Healthy-pavement
grieta408.jpg,1.829587,5.5627465,-2.8323886,1.1905105,Healthy-pavement
grieta410.jpg,0.7171314,5.026507,-1.7741368,0.46319076,Healthy-pavement
grieta411.jpg,-0.23720655,5.570186,-4.5081244,3.0629442,Healthy-pavement
grieta413.jpg,-0.9038439,6.365365,-1.6034136,4.1879635,Healthy-pavement
grieta414.jpg,-3.2543244,5.3741493,-1.4214168,1.1202512,Healthy-pavement
grieta416.jpg,-0.35978684,6.8429174,-1.6007783,3.3591862,Healthy-pavement
grieta417.jpg,-1.1613524,5.1388135,-3.681483,-1.3359178,Healthy-pavement
grieta418.jpg,-1.601997,4.8930364,-5.3231473,0.24578786,Healthy-pavement
grieta420.jpg,0.35068506,6.5211434,-3.829023,2.8463078,Healthy-pavement
grieta423.jpg,-1.4414531,6.1981764,-2.635427,3.9508128,Healthy-pavement
grieta424.jpg,-3.0555234,5.179616,-2.1347194,0.7781893,Healthy-pavement
grieta425.jpg,-2.8719025,4.9045935,-4.004555,4.0644355,Healthy-pavement
grieta426.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta427.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta428.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta429.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta430.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta431.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta432.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta433.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta434.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta435.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta436.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta437.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta438.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta439.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta440.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta441.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta442.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta443.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta444.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta445.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta446.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta447.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta448.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta449.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta450.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta451.jpg,0.5940325,4.762463,-4.0034146,2.7980618,Healthy-pavement
grieta452.jpg,0.09321944,4.840881,-2.5707242,2.1849022,Healthy-pavement
grieta453.jpg,-0.09229766,4.3140464,-1.2852916,1.7088801,Healthy-pavement
grieta455.jpg,0.054443166,3.537116,-4.561145,2.9931085,Healthy-pavement
grieta456.jpg,-1.0234007,5.7832007,-0.24729604,1.9858015,Healthy-pavement
grieta457.jpg,-2.2670703,2.5719788,-0.20441496,-1.1697582,Healthy-pavement
grieta459.jpg,0.8719322,5.637891,-3.8645086,3.6819549,Healthy-pavement
grieta460.jpg,0.14573714,5.9476905,-1.2675496,2.810372,Healthy-pavement
grieta461.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta462.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta463.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta464.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta465.jpg,-1.0192249,1.1405857,-0.6454658,-0.7781487,Healthy-pavement
grieta466.jpg,0.04791159,2.817237,-3.270029,1.7731658,Healthy-pavement
grieta467.jpg,-0.116451696,3.050836,-2.3964732,1.442009,Healthy-pavement
grieta468.jpg,0.00871303,4.309836,-1.2972093,2.139239,Healthy-pavement
grieta470.jpg,-0.52746385,1.9348898,-3.5694456,1.8604119,Healthy-pavement
grieta471.jpg,0.4216109,5.597909,-0.5632089,0.9550279,Healthy-pavement
grieta472.jpg,-1.4317683,3.0874968,0.12556258,-1.8327295,Healthy-pavement
grieta474.jpg,2.2691276,4.9445543,-4.3996725,2.1415534,Healthy-pavement
grieta475.jpg,1.5192683,4.988896,-2.6719508,0.851962,Healthy-pavement
grieta476.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta477.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta478.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta479.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta480.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta481.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta482.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta483.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta484.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta485.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta486.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta487.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta488.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta489.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta490.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta491.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta492.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta493.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta494.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta495.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta496.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta497.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta498.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta499.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta500.jpg,-0.48836064,-0.24676286,-2.041045,0.55638474,Healthy-pavement
grieta501.jpg,-3.133132,12.628211,-2.4685912,0.75159967,G-alligator
grieta502.jpg,-3.2807405,12.546396,-2.472381,0.54659754,G-alligator
grieta503.jpg,-2.966668,12.696821,-2.7080605,0.68167925,G-alligator
grieta504.jpg,-3.0609825,12.447035,-2.9330423,1.1185902,G-alligator
grieta505.jpg,-2.6426117,12.592578,-2.8415031,0.94578815,G-alligator
grieta506.jpg,-2.505021,12.512573,-3.1173525,0.78593946,G-alligator
grieta507.jpg,-2.779181,12.629593,-2.7423837,0.9983001,G-alligator
grieta508.jpg,-2.6479924,12.688009,-2.687518,0.91802275,G-alligator
grieta509.jpg,-2.896212,12.694245,-2.7379792,0.52755594,G-alligator
grieta510.jpg,-3.2106173,12.7775545,-2.265412,0.30875477,G-alligator
grieta511.jpg,-3.186817,12.472671,-2.6139262,1.1071923,G-alligator
grieta512.jpg,-3.21212,12.3592005,-2.6191971,1.0921255,G-alligator
grieta513.jpg,-3.4026358,12.287638,-2.742095,0.7737092,G-alligator
grieta514.jpg,-3.2981038,12.230253,-2.807908,0.97215897,G-alligator
grieta515.jpg,-3.2636385,12.237827,-2.88728,1.2858462,G-alligator
grieta516.jpg,-2.9660244,12.272638,-3.0760462,1.211987,G-alligator
grieta517.jpg,-3.0970101,12.206432,-3.2307239,1.2110021,G-alligator
grieta518.jpg,-2.822192,12.252011,-3.1195426,1.4149996,G-alligator
grieta519.jpg,-3.0391681,12.349536,-3.0510876,1.1498,G-alligator
grieta520.jpg,-3.0946474,12.526418,-2.6574643,0.886633,G-alligator
grieta521.jpg,1.5489564,11.155626,-4.963234,-0.72160405,G-alligator
grieta522.jpg,0.7754633,11.355435,-4.5546274,-1.2590764,G-alligator
grieta523.jpg,0.36215106,11.411812,-3.7896311,-1.1600713,G-alligator
grieta524.jpg,-0.098156326,11.384051,-3.9476287,-1.2925858,G-alligator
grieta525.jpg,0.7214556,10.766554,-4.7752123,-1.2589737,G-alligator
grieta526.jpg,0.4427516,11.448304,-4.901329,-0.09310086,G-alligator
grieta527.jpg,1.0800189,11.143824,-5.030656,0.50806373,G-alligator
grieta528.jpg,1.4225177,11.121112,-5.2619257,0.38786614,G-alligator
grieta529.jpg,1.3778831,11.306986,-5.017668,0.25394577,G-alligator
grieta530.jpg,1.7049769,11.260852,-5.14679,-0.016607795,G-alligator
grieta531.jpg,-2.0456698,12.228876,-3.9565892,0.6960651,G-alligator
grieta532.jpg,-1.8010315,12.246472,-4.171353,0.3311357,G-alligator
grieta533.jpg,-2.1280296,12.288816,-3.9437504,0.39582363,G-alligator
grieta534.jpg,-2.2009704,12.334672,-3.6949308,0.6209123,G-alligator
grieta535.jpg,-2.335298,12.330326,-3.7059102,0.5956859,G-alligator
grieta536.jpg,-2.9887385,12.383108,-3.260559,0.65100384,G-alligator
grieta537.jpg,-2.9429982,12.422964,-3.2811203,0.7921601,G-alligator
grieta538.jpg,-2.241898,12.137366,-3.9340477,0.63540584,G-alligator
grieta539.jpg,-1.6060724,12.07275,-4.3133307,0.5030669,G-alligator
grieta540.jpg,-1.3691179,12.059121,-4.48875,0.6891797,G-alligator
grieta541.jpg,0.35549977,11.298012,-5.071301,-0.2991876,G-alligator
grieta542.jpg,0.35404992,11.421569,-4.7535872,-0.5810413,G-alligator
grieta543.jpg,-0.025855996,11.475434,-4.7255754,-0.9126416,G-alligator
grieta544.jpg,-0.28099737,11.443084,-4.5504546,-1.0481224,G-alligator
grieta545.jpg,0.18977806,11.040419,-4.6989107,-1.197752,G-alligator
grieta546.jpg,-0.002563252,11.126948,-4.794854,-1.1320877,G-alligator
grieta547.jpg,0.03160964,11.194414,-4.984375,-0.6602261,G-alligator
grieta548.jpg,0.20815766,11.068236,-5.1172423,-0.22821379,G-alligator
grieta549.jpg,0.23866555,11.232071,-5.1099453,-0.30736938,G-alligator
grieta550.jpg,0.6196364,11.146767,-5.1975613,-0.26583147,G-alligator
grieta551.jpg,-2.8753002,12.722874,-2.3880587,0.5043133,G-alligator
grieta552.jpg,-2.2750459,12.538557,-2.778803,0.20238103,G-alligator
grieta553.jpg,-2.401744,12.663105,-2.6173844,0.17139633,G-alligator
grieta554.jpg,-1.814501,12.331486,-2.8914788,-0.46398208,G-alligator
grieta555.jpg,-2.127446,12.469944,-2.4803865,-0.2659847,G-alligator
grieta556.jpg,-2.6251435,12.793658,-2.46873,0.1797835,G-alligator
grieta557.jpg,-2.448064,12.647174,-2.441575,0.10211147,G-alligator
grieta558.jpg,-1.1687049,12.101908,-3.286982,-0.39986917,G-alligator
grieta559.jpg,-2.534048,12.741387,-2.271249,0.24500412,G-alligator
grieta560.jpg,-3.2106173,12.7775545,-2.265412,0.30875477,G-alligator
grieta561.jpg,-0.59982514,11.674638,-4.748539,-0.4700657,G-alligator
grieta562.jpg,0.4061054,11.207288,-5.0855756,-0.67408395,G-alligator
grieta563.jpg,0.8917989,10.713946,-4.9723215,-1.2531747,G-alligator
grieta564.jpg,0.39957812,11.466133,-4.5390778,-0.8800899,G-alligator
grieta565.jpg,0.5214017,11.681369,-4.378022,-0.4123217,G-alligator
grieta566.jpg,-0.99033237,12.3894205,-3.804681,0.4869179,G-alligator
grieta567.jpg,-1.9171515,12.612747,-3.7019038,0.65743846,G-alligator
grieta568.jpg,-2.7526646,12.621075,-2.8865016,0.81841713,G-alligator
grieta569.jpg,-2.878998,12.592327,-2.969587,0.6834008,G-alligator
grieta570.jpg,-3.0946474,12.526418,-2.6574643,0.886633,G-alligator
grieta571.jpg,1.6835488,11.368504,-4.8593264,0.33695763,G-alligator
grieta572.jpg,-0.7936373,12.524132,-4.020983,1.5511893,G-alligator
grieta573.jpg,-2.2437594,12.327757,-3.4284642,2.0933735,G-alligator
grieta574.jpg,-2.1869137,12.117526,-3.7867956,1.9184933,G-alligator
grieta575.jpg,-0.9280329,12.143414,-4.5719466,1.0689368,G-alligator
grieta576.jpg,-1.0240636,12.175863,-4.6062465,0.5621102,G-alligator
grieta577.jpg,1.0303946,11.025822,-5.23944,-0.16582051,G-alligator
grieta578.jpg,1.6327463,10.998019,-5.167273,-0.17836656,G-alligator
grieta579.jpg,2.055929,10.751619,-5.3825793,-0.3727555,G-alligator
grieta580.jpg,1.7049769,11.260852,-5.14679,-0.016607795,G-alligator
grieta581.jpg,-0.24346733,11.676359,-5.07737,0.28072163,G-alligator
grieta582.jpg,0.2921419,11.474788,-5.0572815,0.16076739,G-alligator
grieta583.jpg,0.82753634,11.36295,-4.9456024,-0.023376403,G-alligator
grieta584.jpg,0.75253683,11.546877,-4.99679,0.2675071,G-alligator
grieta585.jpg,-0.005644559,12.199599,-4.7721295,0.7519938,G-alligator
grieta586.jpg,-0.80837536,12.309716,-4.30719,1.113966,G-alligator
grieta587.jpg,-1.2158729,12.217279,-4.2743382,1.0468724,G-alligator
grieta588.jpg,-1.6827409,12.169115,-4.1082325,1.0211083,G-alligator
grieta589.jpg,-1.5001969,12.127207,-4.285404,0.8117076,G-alligator
grieta590.jpg,-1.3691179,12.059121,-4.48875,0.6891797,G-alligator
grieta591.jpg,0.67947114,11.269023,-5.01149,-0.024604961,G-alligator
grieta592.jpg,0.7052499,11.46045,-4.7953324,0.5429941,G-alligator
grieta593.jpg,0.4090227,11.65353,-4.7589865,0.6025794,G-alligator
grieta594.jpg,-0.35812202,12.0467825,-4.79212,0.49078476,G-alligator
grieta595.jpg,-0.9576764,12.184264,-4.477212,0.69631183,G-alligator
grieta596.jpg,-1.7659155,12.197868,-4.01696,0.8619535,G-alligator
grieta597.jpg,-1.0879532,11.925202,-4.5229316,0.5369021,G-alligator
grieta598.jpg,-0.3977785,11.59378,-4.849416,0.25896573,G-alligator
grieta599.jpg,0.5770158,11.059007,-5.2378063,-0.14503635,G-alligator
grieta600.jpg,0.6196364,11.146767,-5.1975613,-0.26583147,G-alligator
MNM0000.png,-3.3342764,1.5239813,-5.358564,0.600147,G-Longitudinal
MNM0001.png,-2.451501,3.7829866,0.9265498,-3.2523263,G-Longitudinal
MNM0002.png,1.9330288,7.2787337,-1.2795215,1.4846417,G-Longitudinal
MNM0003.png,-3.1790621,1.6438999,-5.716435,-0.021745248,G-Longitudinal
MNM0004.png,-2.1193473,-0.46665582,-5.979503,0.4491375,G-Longitudinal
MNM0005.png,-3.0941005,2.282084,-3.209974,-4.0492234,G-Longitudinal
MNM0006.png,2.9792972,6.38632,-5.2189703,3.0870378,G-Longitudinal
MNM0007.png,-1.2037951,4.111263,3.353817,-0.6415793,G-Longitudinal
MNM0008.png,-3.3154984,1.0198507,-4.583608,-3.334603,G-Longitudinal
MNM0009.png,-3.2361784,0.62818825,-4.5161552,-2.9923034,G-Longitudinal
MNM0010.png,-3.3235147,0.83824205,-4.505975,-2.9696958,G-Longitudinal
MNM0011.png,-0.9239761,4.9999905,3.2386107,0.172221,G-Longitudinal
MNM0012.png,-3.4280639,0.98250955,-4.2958755,-3.1039724,G-Longitudinal
MNM0013.png,0.66326547,8.558305,-0.43084762,1.1321801,G-Longitudinal
MNM0014.png,0.44594514,8.208795,-0.9908363,1.519663,G-Longitudinal
MNM0015.png,-2.1090596,-1.576869,-5.480948,-0.5240055,G-Longitudinal
MNM0016.png,-0.51409847,7.174969,3.060074,0.9008794,G-Longitudinal
MNM0017.png,3.3651721,6.6383457,-2.372617,2.1236398,G-Longitudinal
MNM0018.png,-1.116445,9.638358,0.7344628,1.0662614,G-Longitudinal
MNM0019.png,-1.6712105,3.8154273,3.3423316,-0.67192435,G-Longitudinal
MNM0020.png,2.4719052,6.2843738,0.07355477,0.27960515,G-Longitudinal
MNM0021.png,-0.34955668,5.8456564,1.5540864,3.4103858,G-Longitudinal
MNM0022.png,-1.9477853,2.3293574,1.3295698,-1.911987,G-Longitudinal
MNM0023.png,-2.3304074,-0.07205565,-5.808024,0.8602197,G-Longitudinal
MNM0024.png,-3.1197157,10.441259,-0.4117984,-0.19751781,G-Longitudinal
MNM0025.png,2.93308,5.766228,-1.7474201,2.2426677,G-Longitudinal
MNM0026.png,-3.8124526,3.1860723,-5.6024003,0.8112089,G-Longitudinal
MNM0027.png,-2.0566154,8.601787,0.68748474,0.28519714,G-Longitudinal
MNM0028.png,-0.8346023,4.6598597,3.1550658,0.216286,G-Longitudinal
MNM0029.png,-0.6899579,7.9482,2.1957338,1.3494111,G-Longitudinal
MNM0030.png,-1.2467793,3.094991,-7.1137557,5.655198,G-Longitudinal
MNM0031.png,-0.45279253,4.640535,2.505647,-0.66408306,G-Longitudinal
MNM0032.png,-0.43598205,7.180197,2.8551242,1.2477384,G-Longitudinal
MNM0033.png,-0.79052186,8.052761,1.1618968,2.285167,G-Longitudinal
MNM0034.png,-2.4191058,0.12623273,-5.751466,1.1556718,G-Longitudinal
MNM0035.png,-3.6461663,2.8442352,-3.6576831,-3.9707906,G-Longitudinal
MNM0036.png,-0.6128604,7.125345,0.72272444,2.3384194,G-Longitudinal
MNM0037.png,2.6817849,7.4670153,-4.7490296,3.7840164,G-Longitudinal
MNM0038.png,-0.3647861,7.053926,2.6500227,1.1038452,G-Longitudinal
MNM0039.png,2.925328,5.6188574,-1.7530743,2.2783985,G-Longitudinal
